Maricopa County Block Groups GEO_ID,Geographic Area Name,Total,White,Black,Latitutde,Longitude,Native American,Asian,Pacific Islander,Other,Two Race
040131055011,"Block Group 1, Census Tract 1055.01, Maricopa County, Arizona",1280,796,98,33.563315,-112.111723,84,21,10,216,55
040131055012,"Block Group 2, Census Tract 1055.01, Maricopa County, Arizona",1075,518,187,33.558511,-112.115414,125,24,1,188,32
040131055021,"Block Group 1, Census Tract 1055.02, Maricopa County, Arizona",1003,470,153,33.562231,-112.104982,159,11,6,148,56
040131055022,"Block Group 2, Census Tract 1055.02, Maricopa County, Arizona",888,349,179,33.565809,-112.102234,137,19,2,156,46
040131055031,"Block Group 1, Census Tract 1055.03, Maricopa County, Arizona",414,220,60,33.555396,-112.101136,19,3,1,82,29
040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",1145,743,108,33.55642,-112.105148,54,32,7,143,58
040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",1720,863,288,33.558786,-112.101104,215,47,0,184,123
040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",2048,1298,76,33.563642,-112.121623,62,34,0,481,97
040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",1743,1081,72,33.556802,-112.121489,62,26,0,447,55
040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",1156,788,80,33.555955,-112.127658,54,28,0,166,40
040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",2804,1594,278,33.564339,-112.129568,111,264,16,353,188
040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",1983,1034,319,33.556937,-112.131775,76,46,5,416,87
040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",1740,1229,73,33.564456,-112.147556,40,98,0,229,71
040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",1686,1164,56,33.556804,-112.147525,29,37,5,325,70
040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",1958,1164,105,33.563609,-112.139068,55,51,8,465,110
040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",1817,1162,66,33.556745,-112.138804,56,52,9,410,62
040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",1420,975,46,33.549054,-112.13878,27,32,0,298,42
040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",1719,1107,94,33.54245,-112.138955,31,57,3,366,61
040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",1637,1030,68,33.542317,-112.146985,49,109,6,343,32
040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",1522,957,82,33.54928,-112.14738,25,50,3,344,61
040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",1568,1045,61,33.550965,-112.125888,23,88,10,287,54
040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",1717,1184,63,33.541939,-112.129983,26,31,3,350,60
040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",1671,1172,97,33.542891,-112.120899,29,72,0,224,77
040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",1671,966,143,33.545594,-112.114629,55,12,2,421,72
040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",1449,1060,73,33.549301,-112.107918,54,19,2,200,41
040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",799,550,66,33.549374,-112.101723,38,2,0,111,32
040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",1624,998,164,33.541203,-112.102321,78,25,0,276,83
040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",1551,974,99,33.543062,-112.108687,51,30,3,346,48
040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",1111,1064,7,33.548507,-112.087055,1,1,4,20,14
040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",1003,813,40,33.549179,-112.096206,31,19,0,55,45
040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",1280,806,144,33.541366,-112.097228,99,31,0,145,55
040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",858,776,11,33.541385,-112.086592,9,20,0,24,18
040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",1030,890,54,33.540332,-112.09388,18,13,0,32,23
040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",1670,1591,10,33.545616,-112.078394,2,36,0,9,22
040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",1615,1508,17,33.545816,-112.069232,10,27,0,23,30
040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",1158,898,55,33.549212,-112.053098,31,74,1,48,51
040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",1295,1194,23,33.543125,-112.051369,10,18,0,27,23
040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",1381,977,85,33.549442,-112.060155,13,14,5,226,61
040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",1259,1067,58,33.541568,-112.060682,37,28,0,29,40
040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",1229,1112,19,33.531417,-112.038624,15,37,1,12,33
040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",1503,1115,88,33.531192,-112.045501,97,37,0,94,72
040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",1526,1298,39,33.534423,-112.060535,35,34,1,75,44
040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",1351,1147,39,33.527632,-112.060697,33,29,3,42,58
040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",1130,917,45,33.529177,-112.052322,26,22,0,80,40
040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",1290,1112,28,33.534492,-112.051966,23,20,0,56,51
040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",1122,871,74,33.525303,-112.052771,66,27,4,50,30
040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",1898,1675,55,33.531717,-112.077919,42,30,1,51,44
040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",1709,1559,38,33.530431,-112.069142,7,39,1,25,40
040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",1563,763,190,33.536328,-112.097352,134,262,0,118,96
040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",1228,730,192,33.533003,-112.097426,95,51,6,97,57
040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",1170,735,211,33.5358,-112.093333,48,9,0,106,61
040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",1213,1011,70,33.534157,-112.087252,36,29,0,37,30
040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",960,795,34,33.528301,-112.096428,20,41,1,49,20
040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",1069,885,46,33.526637,-112.088523,3,34,0,63,38
040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",1440,721,226,33.535799,-112.114478,79,36,0,297,81
040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",1613,636,368,33.530461,-112.114739,119,7,3,382,98
040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",888,486,80,33.526436,-112.115432,68,21,1,200,32
040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",1270,805,63,33.534718,-112.10634,53,35,11,238,65
040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",1157,877,37,33.527748,-112.108198,37,46,1,95,64
040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",821,577,69,33.527967,-112.10182,46,17,3,70,39
040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",1385,764,93,33.534951,-112.121891,29,102,0,305,92
040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",1891,1056,68,33.527564,-112.121477,55,135,0,509,68
040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",1576,1018,59,33.52794,-112.128822,44,63,5,352,35
040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",2225,1239,85,33.534963,-112.130094,52,76,6,698,69
040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",1715,1028,88,33.535134,-112.138286,30,90,2,407,70
040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",1874,943,103,33.527593,-112.138623,59,59,0,612,98
040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",2058,1093,107,33.527711,-112.146976,40,60,10,684,64
040131070004,"Block Group 4, Census Tract 1070, Maricopa County, Arizona",1476,849,76,33.53474,-112.147602,78,29,2,403,39
040131071011,"Block Group 1, Census Tract 1071.01, Maricopa County, Arizona",1806,1122,155,33.520606,-112.146897,37,94,0,274,124
040131071012,"Block Group 2, Census Tract 1071.01, Maricopa County, Arizona",2456,1390,94,33.520048,-112.138488,49,81,5,736,101
040131071021,"Block Group 1, Census Tract 1071.02, Maricopa County, Arizona",1448,868,161,33.511267,-112.146571,57,29,3,254,76
040131071022,"Block Group 2, Census Tract 1071.02, Maricopa County, Arizona",1616,745,83,33.514948,-112.146355,42,114,12,555,65
040131071023,"Block Group 3, Census Tract 1071.02, Maricopa County, Arizona",2133,1025,165,33.512788,-112.138617,79,140,1,629,94
040131072011,"Block Group 1, Census Tract 1072.01, Maricopa County, Arizona",1975,1139,175,33.513233,-112.129377,76,20,17,466,82
040131072012,"Block Group 2, Census Tract 1072.01, Maricopa County, Arizona",2326,960,172,33.513188,-112.120173,104,376,0,593,121
040131072021,"Block Group 1, Census Tract 1072.02, Maricopa County, Arizona",2542,1325,76,33.520001,-112.129927,71,158,0,809,103
040131072022,"Block Group 2, Census Tract 1072.02, Maricopa County, Arizona",2386,1316,64,33.520274,-112.121515,69,65,14,800,58
040131073001,"Block Group 1, Census Tract 1073, Maricopa County, Arizona",1931,1224,163,33.520181,-112.105509,83,115,1,303,42
040131073002,"Block Group 2, Census Tract 1073, Maricopa County, Arizona",1307,856,73,33.513347,-112.103257,46,61,0,221,50
040131073003,"Block Group 3, Census Tract 1073, Maricopa County, Arizona",1163,714,79,33.513807,-112.109172,38,22,1,275,34
040131073004,"Block Group 4, Census Tract 1073, Maricopa County, Arizona",1801,893,258,33.517754,-112.114595,62,14,3,473,98
040131074001,"Block Group 1, Census Tract 1074, Maricopa County, Arizona",1111,931,32,33.520006,-112.086873,19,35,6,63,25
040131074002,"Block Group 2, Census Tract 1074, Maricopa County, Arizona",950,664,124,33.513368,-112.087756,26,22,2,91,21
040131074003,"Block Group 3, Census Tract 1074, Maricopa County, Arizona",881,375,174,33.518279,-112.097698,133,14,2,130,53
040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",1132,510,76,33.511522,-112.094807,105,59,13,309,60
040131074005,"Block Group 5, Census Tract 1074, Maricopa County, Arizona",437,295,64,33.511299,-112.084594,24,0,3,29,22
040131074006,"Block Group 6, Census Tract 1074, Maricopa County, Arizona",2061,926,390,33.515151,-112.095302,180,80,12,390,83
040131075001,"Block Group 1, Census Tract 1075, Maricopa County, Arizona",810,751,12,33.513023,-112.069438,4,9,0,16,18
040131075002,"Block Group 2, Census Tract 1075, Maricopa County, Arizona",1193,1065,30,33.519856,-112.074141,6,30,0,49,13
040131075003,"Block Group 3, Census Tract 1075, Maricopa County, Arizona",1334,1071,77,33.513118,-112.078489,32,17,2,79,56
040131076011,"Block Group 1, Census Tract 1076.01, Maricopa County, Arizona",586,464,30,33.518354,-112.060734,19,8,2,42,21
040131076012,"Block Group 2, Census Tract 1076.01, Maricopa County, Arizona",878,649,63,33.521966,-112.060482,51,15,1,63,36
040131076013,"Block Group 3, Census Tract 1076.01, Maricopa County, Arizona",1336,956,91,33.513047,-112.061484,73,54,4,101,57
040131076021,"Block Group 1, Census Tract 1076.02, Maricopa County, Arizona",1079,963,17,33.520289,-112.05216,11,37,3,27,21
040131076022,"Block Group 2, Census Tract 1076.02, Maricopa County, Arizona",1601,1043,117,33.512393,-112.051824,99,30,4,239,69
040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",957,880,11,33.521021,-112.037282,5,28,0,20,13
040131077002,"Block Group 2, Census Tract 1077, Maricopa County, Arizona",727,616,19,33.514265,-112.039664,19,30,1,22,20
040131077003,"Block Group 3, Census Tract 1077, Maricopa County, Arizona",569,391,37,33.512238,-112.045999,45,39,2,16,39
040131077004,"Block Group 4, Census Tract 1077, Maricopa County, Arizona",809,583,35,33.519402,-112.04422,55,10,0,100,26
040131077005,"Block Group 5, Census Tract 1077, Maricopa County, Arizona",735,542,32,33.510828,-112.040997,23,63,0,49,26
040131078001,"Block Group 1, Census Tract 1078, Maricopa County, Arizona",769,724,3,33.52682,-112.019535,0,21,1,4,16
040131078002,"Block Group 2, Census Tract 1078, Maricopa County, Arizona",1639,1554,15,33.514717,-112.020046,1,36,0,7,26
040131079001,"Block Group 1, Census Tract 1079, Maricopa County, Arizona",972,901,6,33.509283,-111.962868,1,40,1,8,15
040131079002,"Block Group 2, Census Tract 1079, Maricopa County, Arizona",1586,1488,6,33.518746,-111.985619,4,49,0,16,23
040131079003,"Block Group 3, Census Tract 1079, Maricopa County, Arizona",1143,992,49,33.512799,-111.990946,7,14,0,41,40
040131080001,"Block Group 1, Census Tract 1080, Maricopa County, Arizona",1445,1389,10,33.49643,-111.967857,2,16,0,6,22
040131080002,"Block Group 2, Census Tract 1080, Maricopa County, Arizona",2022,1937,9,33.495498,-111.951726,10,30,0,13,23
040131081001,"Block Group 1, Census Tract 1081, Maricopa County, Arizona",1850,1742,15,33.504432,-111.98222,16,32,0,27,18
040131082001,"Block Group 1, Census Tract 1082, Maricopa County, Arizona",780,709,8,33.504984,-111.991741,2,38,2,9,12
040131082002,"Block Group 2, Census Tract 1082, Maricopa County, Arizona",1107,951,21,33.497693,-111.983703,23,30,0,49,33
040131082003,"Block Group 3, Census Tract 1082, Maricopa County, Arizona",1271,1133,20,33.499223,-111.991374,11,15,0,52,40
040131083011,"Block Group 1, Census Tract 1083.01, Maricopa County, Arizona",1042,958,5,33.51294,-112.006949,5,30,0,17,27
040131083012,"Block Group 2, Census Tract 1083.01, Maricopa County, Arizona",1114,1026,8,33.506126,-112.00747,5,18,1,31,25
040131083013,"Block Group 3, Census Tract 1083.01, Maricopa County, Arizona",1249,1069,52,33.507013,-111.998828,15,34,0,46,33
040131083021,"Block Group 1, Census Tract 1083.02, Maricopa County, Arizona",1336,1117,30,33.499367,-112.008004,24,28,1,95,41
040131083022,"Block Group 2, Census Tract 1083.02, Maricopa County, Arizona",1364,1148,47,33.498703,-112.000628,41,12,1,60,55
040131084001,"Block Group 1, Census Tract 1084, Maricopa County, Arizona",413,306,51,33.495953,-112.018783,11,7,0,28,10
040131084002,"Block Group 2, Census Tract 1084, Maricopa County, Arizona",861,717,15,33.49937,-112.017427,20,28,0,60,21
040131084003,"Block Group 3, Census Tract 1084, Maricopa County, Arizona",1019,703,75,33.499026,-112.028476,39,32,0,97,73
040131084004,"Block Group 4, Census Tract 1084, Maricopa County, Arizona",1467,1281,36,33.50579,-112.022403,12,33,0,72,33
040131084005,"Block Group 5, Census Tract 1084, Maricopa County, Arizona",1128,750,57,33.498643,-112.023854,64,12,0,201,44
040131085011,"Block Group 1, Census Tract 1085.01, Maricopa County, Arizona",1219,757,61,33.501541,-112.045911,71,62,4,204,60
040131085012,"Block Group 2, Census Tract 1085.01, Maricopa County, Arizona",1031,746,43,33.500106,-112.040943,22,27,5,149,39
040131085021,"Block Group 1, Census Tract 1085.02, Maricopa County, Arizona",841,609,25,33.496714,-112.035285,39,27,0,119,22
040131085022,"Block Group 2, Census Tract 1085.02, Maricopa County, Arizona",858,622,53,33.503869,-112.032376,14,68,1,74,26
040131085023,"Block Group 3, Census Tract 1085.02, Maricopa County, Arizona",1220,945,42,33.500332,-112.035265,39,63,5,70,56
040131085024,"Block Group 4, Census Tract 1085.02, Maricopa County, Arizona",610,491,39,33.505812,-112.034683,2,42,0,17,19
040131086011,"Block Group 1, Census Tract 1086.01, Maricopa County, Arizona",1461,734,81,33.49946,-112.061134,124,13,1,440,68
040131086012,"Block Group 2, Census Tract 1086.01, Maricopa County, Arizona",1218,613,54,33.496425,-112.057773,107,10,1,373,60
040131086021,"Block Group 1, Census Tract 1086.02, Maricopa County, Arizona",1131,620,112,33.505583,-112.051688,65,20,0,282,32
040131086022,"Block Group 2, Census Tract 1086.02, Maricopa County, Arizona",1496,585,225,33.50088,-112.051862,278,22,3,312,71
040131086023,"Block Group 3, Census Tract 1086.02, Maricopa County, Arizona",679,431,48,33.506116,-112.062458,31,25,0,108,36
040131086024,"Block Group 4, Census Tract 1086.02, Maricopa County, Arizona",1224,666,110,33.506215,-112.058385,74,15,0,301,58
040131088021,"Block Group 1, Census Tract 1088.02, Maricopa County, Arizona",1346,955,84,33.506101,-112.078023,55,34,2,137,79
040131088022,"Block Group 2, Census Tract 1088.02, Maricopa County, Arizona",473,357,25,33.50752,-112.068241,12,11,1,61,6
040131089011,"Block Group 1, Census Tract 1089.01, Maricopa County, Arizona",848,492,91,33.496281,-112.086917,66,20,3,137,39
040131089012,"Block Group 2, Census Tract 1089.01, Maricopa County, Arizona",811,555,56,33.500543,-112.085718,39,10,0,117,34
040131089013,"Block Group 3, Census Tract 1089.01, Maricopa County, Arizona",849,605,44,33.497753,-112.095516,25,16,1,130,28
040131089021,"Block Group 1, Census Tract 1089.02, Maricopa County, Arizona",892,561,108,33.507607,-112.094771,81,19,2,80,41
040131089022,"Block Group 2, Census Tract 1089.02, Maricopa County, Arizona",1229,790,106,33.50275,-112.094969,54,19,6,183,71
040131089023,"Block Group 3, Census Tract 1089.02, Maricopa County, Arizona",772,494,92,33.507073,-112.086274,56,10,2,83,35
040131089024,"Block Group 4, Census Tract 1089.02, Maricopa County, Arizona",965,690,49,33.50342,-112.087786,40,21,4,122,39
